date,platform_id,brand_id,product_id,units_sold,revenue,category,price_band,ad_spend,clicks,impressions
1/9/2026,MKP_1,B03,P10001,23,2116.82,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B18,P10001,17,3134.21,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B01,P10001,8,1934.2,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B06,P10001,14,2455.76,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B20,P10001,16,3770.46,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B16,P10001,13,-160.79,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B04,P10001,11,1553.43,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B10,P10001,21,1756.45,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B02,P10001,18,3806.58,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B14,P10001,17,4334.76,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B03,P10001,13,2357.62,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B09,P10001,15,3363.52,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B09,P10001,10,2344.44,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B19,P10001,5,1121.38,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B20,P10001,15,2973.1,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B17,P10001,0,0,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B01,P10001,8,2020.29,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B06,P10001,18,3734.46,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B16,P10001,12,1253.84,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B03,P10001,15,2159.58,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B19,P10001,0,0,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B10,P10001,15,3873.43,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B12,P10001,11,2179.96,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B09,P10001,21,3020.96,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B12,P10001,0,0,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B01,P10001,18,3419.24,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B01,P10001,15,3498.87,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B03,P10001,25,2252.55,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B03,P10001,13,1167.08,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B01,P10001,22,3664.78,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B16,P10001,7,1209.04,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B02,P10001,0,0,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B06,P10001,2,465.73,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B02,P10001,15,1478.7,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B10,P10001,16,1802.49,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B02,P10001,22,3416.84,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B02,P10001,16,3733.65,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B01,P10001,17,3635.78,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B10,P10001,26,2482.44,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B09,P10001,14,3872.41,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B18,P10001,12,1972.38,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B04,P10001,3,741.05,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B16,P10001,12,1220.55,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B04,P10001,8,1202.33,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B15,P10001,21,4169.76,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B09,P10001,9,2376.55,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B03,P10001,14,1434.91,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B14,P10001,11,1518.89,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B02,P10001,15,3423.1,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B08,P10001,0,0,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B01,P10001,13,1182.24,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B02,P10001,0,0,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B20,P10001,10,1613.19,Makeup,Low,11415.53,3051,110738
1/9/2026,MKP_1,B11,P10002,6,1721.94,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B19,P10002,23,2851.62,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B16,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B15,P10002,22,3057.79,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B12,P10002,14,3039.53,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B07,P10002,28,3505.19,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B08,P10002,11,1911.3,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B20,P10002,33,7803.16,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B18,P10002,19,4971.54,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B15,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B11,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B06,P10002,26,1911.85,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B08,P10002,27,3396.26,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B17,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B04,P10002,15,3141.66,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B12,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B01,P10002,16,3341.19,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B02,P10002,16,3712.57,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B12,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B18,P10002,8,939.87,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B02,P10002,11,1263.78,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B01,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B13,P10002,22,4224.39,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B20,P10002,13,3169.74,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B16,P10002,21,3810.4,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B09,P10002,19,4003.26,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B03,P10002,9,1844.79,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B04,P10002,22,5004.98,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B16,P10002,14,2380.77,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B17,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B10,P10002,0,0,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B02,P10002,10,1038.3,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B12,P10002,17,3100.5,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B01,P10002,14,2326.53,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B13,P10002,14,2354.17,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B15,P10002,11,972.62,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B06,P10002,24,1883.42,Makeup,Low,11076.43,3054,108357
1/9/2026,MKP_1,B12,P10003,18,2639.28,,,7293.86,2381,73141
1/9/2026,MKP_1,B03,P10003,13,1351.09,,,7293.86,2381,73141
1/9/2026,MKP_1,B17,P10003,32,7516.49,,,7293.86,2381,73141
1/9/2026,MKP_1,B05,P10003,0,0,,,7293.86,2381,73141
1/9/2026,MKP_1,B08,P10003,22,4764.43,,,7293.86,2381,73141
1/9/2026,MKP_1,B06,P10003,6,670.64,,,7293.86,2381,73141
1/9/2026,MKP_1,B01,P10003,8,1535.2,,,7293.86,2381,73141
1/9/2026,MKP_1,B15,P10003,15,2216.04,,,7293.86,2381,73141
1/9/2026,MKP_1,B11,P10003,8,1982.34,,,7293.86,2381,73141
1/9/2026,MKP_1,B07,P10003,0,0,,,7293.86,2381,73141
1/9/2026,MKP_1,B17,P10003,31,6767.83,,,7293.86,2381,73141
1/9/2026,MKP_1,B09,P10003,14,2589.67,,,7293.86,2381,73141
1/9/2026,MKP_1,B10,P10003,18,1707.37,,,7293.86,2381,73141
1/9/2026,MKP_1,B04,P10003,17,2147.71,,,7293.86,2381,73141
1/9/2026,MKP_1,B07,P10003,32,7840.78,,,7293.86,2381,73141
1/9/2026,MKP_1,B11,P10003,23,2609.88,,,7293.86,2381,73141
1/9/2026,MKP_1,B18,P10003,12,2548.19,,,7293.86,2381,73141
1/9/2026,MKP_1,B06,P10004,14,6693.07,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B13,P10004,3,734.63,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B05,P10004,4,2674.61,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B15,P10004,8,7445.98,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B04,P10004,8,5995.4,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B18,P10004,5,2390.45,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B09,P10004,15,5806.5,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B16,P10004,9,4574.09,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B20,P10004,13,7303.52,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B17,P10004,13,7824.61,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B13,P10004,8,7158.46,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B08,P10004,6,2820.08,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B14,P10004,6,3746.91,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B17,P10004,0,0,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B02,P10004,11,7821.77,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B10,P10004,14,11718.77,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B01,P10004,0,0,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B09,P10004,11,5336.95,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B17,P10004,0,0,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B13,P10004,9,7054.83,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B03,P10004,10,3252.23,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B05,P10004,20,9184.8,Skincare,Mid,9557.54,3403,97069
1/9/2026,MKP_1,B20,P10005,9,944.08,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B06,P10005,21,2240,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B17,P10005,13,2365.46,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B02,P10005,0,0,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B10,P10005,27,5188.18,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B16,P10005,18,4771.58,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B10,P10005,17,3057.78,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B03,P10005,21,2791.69,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B07,P10005,11,929.69,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B07,P10005,12,1032.19,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B09,P10005,21,4552.13,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B16,P10005,16,3824.93,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B14,P10005,22,2352.29,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B20,P10005,21,2453.83,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B04,P10005,22,2733.15,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B05,P10005,0,0,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B09,P10005,13,3334.36,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B13,P10005,4,320.15,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B17,P10005,18,1883.67,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B03,P10005,11,2499.72,Haircare,Low,3651.43,1070,34616
1/9/2026,MKP_1,B18,P10006,38,5961.92,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B12,P10006,7,663.21,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B15,P10006,15,3465.3,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B16,P10006,11,2063.27,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B09,P10006,20,4551.59,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B16,P10006,10,2039.56,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B13,P10006,0,0,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B09,P10006,23,2876.33,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B14,P10006,15,1808,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B09,P10006,24,3132.01,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B20,P10006,15,3513.21,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B13,P10006,15,2678.49,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B12,P10006,22,3900.22,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B11,P10006,22,2592.87,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B03,P10006,15,1356.97,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B18,P10006,39,6350.85,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B17,P10006,28,4937.26,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B11,P10006,22,2500.5,PersonalCare,Low,5419.26,1545,51927
1/9/2026,MKP_1,B07,P10007,26,2985.2,Skincare,Low,2174.51,589,23158
1/9/2026,MKP_1,B19,P10007,17,4156.77,Skincare,Low,2174.51,589,23158
1/9/2026,MKP_1,B17,P10007,32,5155.5,Skincare,Low,2174.51,589,23158
1/9/2026,MKP_1,B14,P10007,0,0,Skincare,Low,2174.51,589,23158
1/9/2026,MKP_1,B08,P10007,26,4530.94,Skincare,Low,2174.51,589,23158
1/9/2026,MKP_1,B06,P10007,18,2089.75,Skincare,Low,2174.51,589,23158
1/9/2026,MKP_1,B04,P10007,9,1846.11,Skincare,Low,2174.51,589,23158
1/9/2026,MKP_1,B03,P10007,15,4154.01,Skincare,Low,2174.51,589,23158
1/9/2026,MKP_1,B16,P10008,19,5107.31,,,5569.28,1539,50564
1/9/2026,MKP_1,B16,P10008,17,3178.88,,,5569.28,1539,50564
1/9/2026,MKP_1,B02,P10008,0,0,,,5569.28,1539,50564
1/9/2026,MKP_1,B14,P10008,20,3551.71,,,5569.28,1539,50564
1/9/2026,MKP_1,B02,P10008,11,1895.46,,,5569.28,1539,50564
1/9/2026,MKP_1,B02,P10008,12,1780.51,,,5569.28,1539,50564
1/9/2026,MKP_1,B13,P10008,18,3569.38,,,5569.28,1539,50564
1/9/2026,MKP_1,B14,P10008,0,0,,,5569.28,1539,50564
1/9/2026,MKP_1,B04,P10008,15,1245.01,,,5569.28,1539,50564
1/9/2026,MKP_1,B09,P10008,14,3384.39,,,5569.28,1539,50564
1/9/2026,MKP_1,B10,P10008,5,507.8,,,5569.28,1539,50564
1/9/2026,MKP_1,B10,P10008,3,526.84,,,5569.28,1539,50564
1/9/2026,MKP_1,B12,P10008,14,3007.52,,,5569.28,1539,50564
1/9/2026,MKP_1,B19,P10008,21,2161.22,,,5569.28,1539,50564
1/9/2026,MKP_1,B05,P10008,0,0,,,5569.28,1539,50564
1/9/2026,MKP_1,B01,P10008,10,1775.28,,,5569.28,1539,50564
1/9/2026,MKP_1,B09,P10008,25,5607.34,,,5569.28,1539,50564
1/9/2026,MKP_1,B06,P10008,22,1920,,,5569.28,1539,50564
1/9/2026,MKP_1,B10,P10009,0,0,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B02,P10009,20,4450.56,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B14,P10009,14,1430.68,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B05,P10009,26,5684.43,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B09,P10009,19,3952.69,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B20,P10009,9,1620.12,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B05,P10009,12,2364.51,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B06,P10009,15,1611.55,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B06,P10009,0,0,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B09,P10009,13,1957.05,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B18,P10009,11,2400.01,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B06,P10009,7,1663.03,Makeup,Low,2812.65,769,26222
1/9/2026,MKP_1,B05,P10010,7,1388.26,Fragrance,Low,1740.07,552,17278
1/9/2026,MKP_1,B17,P10010,13,2088.64,Fragrance,Low,1740.07,552,17278
1/9/2026,MKP_1,B01,P10010,25,4427.15,Fragrance,Low,1740.07,552,17278
1/9/2026,MKP_1,B04,P10010,21,2194.12,Fragrance,Low,1740.07,552,17278
1/9/2026,MKP_1,B19,P10010,11,1753.04,Fragrance,Low,1740.07,552,17278
1/9/2026,MKP_1,B03,P10010,14,3564.29,Fragrance,Low,1740.07,552,17278
1/9/2026,MKP_1,B14,P10010,21,3382.1,Fragrance,Low,1740.07,552,17278
1/9/2026,MKP_1,B03,P10011,5,6131.72,,,4886.85,1904,54504
1/9/2026,MKP_1,B17,P10011,6,8668.47,,,4886.85,1904,54504
1/9/2026,MKP_1,B02,P10011,0,0,,,4886.85,1904,54504
1/9/2026,MKP_1,B12,P10011,8,7719.85,,,4886.85,1904,54504
1/9/2026,MKP_1,B07,P10011,3,6344.21,,,4886.85,1904,54504
1/9/2026,MKP_1,B12,P10012,13,3551.85,Skincare,Low,1720.56,447,17154
1/9/2026,MKP_1,B08,P10012,3,387.58,Skincare,Low,1720.56,447,17154
1/9/2026,MKP_1,B05,P10012,12,2580.95,Skincare,Low,1720.56,447,17154
1/9/2026,MKP_1,B07,P10012,17,2772.65,Skincare,Low,1720.56,447,17154
1/9/2026,MKP_1,B01,P10012,16,3735.27,Skincare,Low,1720.56,447,17154
1/9/2026,MKP_1,B08,P10012,19,3202.11,Skincare,Low,1720.56,447,17154
1/9/2026,MKP_1,B07,P10012,24,2446.78,Skincare,Low,1720.56,447,17154
1/9/2026,MKP_1,B19,P10012,21,3602.26,Skincare,Low,1720.56,447,17154
1/9/2026,MKP_1,B15,P10013,12,10007.65,Fragrance,Mid,1840.5,918,21661
1/9/2026,MKP_1,B02,P10013,5,4865.52,Fragrance,Mid,1840.5,918,21661
1/9/2026,MKP_1,B18,P10014,4,3280.92,,,1900.85,432,22485
1/9/2026,MKP_1,B17,P10014,9,2682.87,,,1900.85,432,22485
1/9/2026,MKP_1,B18,P10014,20,7393.47,,,1900.85,432,22485
1/9/2026,MKP_1,B10,P10015,0,0,Makeup,Low,229.66,17,2047
1/9/2026,MKP_1,B11,P10015,8,1463.69,Makeup,Low,229.66,17,2047
1/9/2026,MKP_1,B14,P10015,20,4198.22,Makeup,Low,229.66,17,2047
1/9/2026,MKP_1,B07,P10016,10,2556.39,Skincare,Mid,2590.19,479,25985
1/9/2026,MKP_1,B10,P10016,18,17049.61,Skincare,Mid,2590.19,479,25985
1/9/2026,MKP_1,B15,P10016,11,6518.16,Skincare,Mid,2590.19,479,25985
1/9/2026,MKP_1,B07,P10016,8,4351.57,Skincare,Mid,2590.19,479,25985
1/9/2026,MKP_1,B03,P10017,8,3103.52,Nutrition,Mid,1434.47,563,13568
1/9/2026,MKP_1,B03,P10017,9,3999.01,Nutrition,Mid,1434.47,563,13568
1/9/2026,MKP_1,B03,P10017,10,3968,Nutrition,Mid,1434.47,563,13568
1/9/2026,MKP_1,B13,P10017,8,2497.81,Nutrition,Mid,1434.47,563,13568
1/9/2026,MKP_1,B18,P10017,10,9856.74,Nutrition,Mid,1434.47,563,13568
1/9/2026,MKP_1,B17,P10017,4,2040.22,Nutrition,Mid,1434.47,563,13568
1/9/2026,MKP_1,B02,P10017,0,0,Nutrition,Mid,1434.47,563,13568
1/9/2026,MKP_1,B16,P10018,3,1448.25,,,2085.88,422,12464
1/9/2026,MKP_1,B08,P10018,9,8466.1,,,2085.88,422,12464
1/9/2026,MKP_1,B20,P10018,6,3459.73,,,2085.88,422,12464
1/9/2026,MKP_1,B18,P10019,20,5309.29,,,3770.95,892,30762
1/9/2026,MKP_1,B09,P10019,26,5143.49,,,3770.95,892,30762
1/9/2026,MKP_1,B04,P10019,8,847.37,,,3770.95,892,30762
1/9/2026,MKP_1,B09,P10019,26,5734.91,,,3770.95,892,30762
1/9/2026,MKP_1,B09,P10019,27,5483.38,,,3770.95,892,30762
1/9/2026,MKP_1,B15,P10019,18,4087.94,,,3770.95,892,30762
1/9/2026,MKP_1,B10,P10019,17,3768.09,,,3770.95,892,30762
1/9/2026,MKP_1,B15,P10019,16,3980.22,,,3770.95,892,30762
1/9/2026,MKP_1,B14,P10019,9,1210.87,,,3770.95,892,30762
1/9/2026,MKP_1,B14,P10019,8,1141.12,,,3770.95,892,30762
1/9/2026,MKP_1,B09,P10019,22,3640.76,,,3770.95,892,30762
1/9/2026,MKP_1,B18,P10020,18,4317.33,Haircare,Low,1099.6,188,5909
1/9/2026,MKP_1,B12,P10020,15,1324.63,Haircare,Low,1099.6,188,5909
1/9/2026,MKP_1,B15,P10021,19,3293.64,BabyCare,Low,1695.97,427,13442
1/9/2026,MKP_1,B20,P10021,22,5521.77,BabyCare,Low,1695.97,427,13442
1/9/2026,MKP_1,B13,P10021,18,3200.75,BabyCare,Low,1695.97,427,13442
1/9/2026,MKP_1,B03,P10021,13,1208.04,BabyCare,Low,1695.97,427,13442
1/9/2026,MKP_1,B19,P10021,16,1352.36,BabyCare,Low,1695.97,427,13442
1/9/2026,MKP_1,B16,P10022,8,3009.12,Nutrition,Mid,397.82,105,4351
1/9/2026,MKP_1,B19,P10023,4,2722.26,Nutrition,Mid,3047.85,666,26576
1/9/2026,MKP_1,B04,P10023,15,12475.5,Nutrition,Mid,3047.85,666,26576
1/9/2026,MKP_1,B10,P10023,2,0,Nutrition,Mid,3047.85,666,26576
1/9/2026,MKP_1,B10,P10023,0,0,Nutrition,Mid,3047.85,666,26576
1/9/2026,MKP_1,B15,P10024,19,4888.66,BabyCare,Low,1281.69,640,16389
1/9/2026,MKP_1,B20,P10024,23,4814.84,BabyCare,Low,1281.69,640,16389
1/9/2026,MKP_1,B13,P10024,27,4803.24,BabyCare,Low,1281.69,640,16389
1/9/2026,MKP_1,B13,P10025,3,628.8,Makeup,Low,1271.33,388,13251
1/9/2026,MKP_1,B14,P10025,13,1932.33,Makeup,Low,1271.33,388,13251
1/9/2026,MKP_1,B10,P10025,17,2177.79,Makeup,Low,1271.33,388,13251
1/9/2026,MKP_1,B02,P10025,0,0,Makeup,Low,1271.33,388,13251
1/9/2026,MKP_1,B06,P10025,20,4475.9,Makeup,Low,1271.33,388,13251
1/9/2026,MKP_1,B10,P10026,0,0,PersonalCare,Premium,121.4,32,731
1/9/2026,MKP_1,B07,P10026,5,8232.5,PersonalCare,Premium,121.4,32,731
1/9/2026,MKP_1,B17,P10026,7,6552.68,PersonalCare,Premium,121.4,32,731
1/9/2026,MKP_1,B18,P10027,0,0,Haircare,Low,239.18,151,3131
1/9/2026,MKP_1,B02,P10028,9,4669.16,,,1453.29,441,10139
1/9/2026,MKP_1,B18,P10028,14,8814.06,,,1453.29,441,10139
1/9/2026,MKP_1,B03,P10029,9,6216.42,Nutrition,Mid,3905.6,1690,39519
1/9/2026,MKP_1,B06,P10029,16,14112.46,Nutrition,Mid,3905.6,1690,39519
1/9/2026,MKP_1,B17,P10029,10,9595.38,Nutrition,Mid,3905.6,1690,39519
1/9/2026,MKP_1,B13,P10029,17,8386.07,Nutrition,Mid,3905.6,1690,39519
1/9/2026,MKP_1,B06,P10029,7,4355.17,Nutrition,Mid,3905.6,1690,39519
1/9/2026,MKP_1,B13,P10029,19,8820.19,Nutrition,Mid,3905.6,1690,39519
1/9/2026,MKP_1,B11,P10030,0,0,PersonalCare,Low,435.42,109,4593
1/9/2026,MKP_1,B05,P10030,15,1260.68,PersonalCare,Low,435.42,109,4593
1/9/2026,MKP_1,B07,P10030,0,0,PersonalCare,Low,435.42,109,4593
1/9/2026,MKP_1,B02,P10031,9,1317.35,PersonalCare,Low,492.01,136,5775
1/9/2026,MKP_1,B14,P10031,11,2535.75,PersonalCare,Low,492.01,136,5775
1/9/2026,MKP_1,B10,P10031,14,1165.18,PersonalCare,Low,492.01,136,5775
1/9/2026,MKP_1,B06,P10032,12,2934.55,BabyCare,Low,1132.89,268,8689
1/9/2026,MKP_1,B05,P10032,20,2289.39,BabyCare,Low,1132.89,268,8689
1/9/2026,MKP_1,B15,P10032,20,2963.71,BabyCare,Low,1132.89,268,8689
1/9/2026,MKP_1,B11,P10032,0,0,BabyCare,Low,1132.89,268,8689
1/9/2026,MKP_1,B18,P10033,6,7323.95,Nutrition,Premium,4209.54,1699,53702
1/9/2026,MKP_1,B11,P10033,7,15717.03,Nutrition,Premium,4209.54,1699,53702
1/9/2026,MKP_1,B08,P10033,0,0,Nutrition,Premium,4209.54,1699,53702
1/9/2026,MKP_1,B17,P10034,15,2839.8,PersonalCare,Low,812.52,251,10046
1/9/2026,MKP_1,B20,P10034,17,2826.08,PersonalCare,Low,812.52,251,10046
1/9/2026,MKP_1,B14,P10034,6,1188.05,PersonalCare,Low,812.52,251,10046
1/9/2026,MKP_1,B04,P10034,12,1744.71,PersonalCare,Low,812.52,251,10046
1/9/2026,MKP_1,B15,P10034,24,1982.11,PersonalCare,Low,812.52,251,10046
1/9/2026,MKP_1,B11,P10034,12,2769.54,PersonalCare,Low,812.52,251,10046
1/9/2026,MKP_1,B20,P10035,5,1183.35,PersonalCare,Low,0,0,0
1/9/2026,MKP_1,B12,P10036,0,0,Skincare,Low,1017.18,276,12003
1/9/2026,MKP_1,B13,P10036,9,1351.73,Skincare,Low,1017.18,276,12003
1/9/2026,MKP_1,B13,P10036,10,1329.65,Skincare,Low,1017.18,276,12003
